10000 99956
7716 3088 29
7716 2530 27
7716 1893 17
7716 8540 26
7716 7315 11
7716 1801 28
7717 929 20
7717 8990 19
7717 8061 13
7717 6146 15
7717 972 19
7717 1699 24
7717 803 18
7717 1704 28
7718 1192 19
7718 367 23
7718 7471 13
7718 4078 12
7718 3394 24
7718 5160 20
7718 5589 23
7718 8342 13
7719 5525 13
7719 5223 14
7719 1848 29
7719 366 27
7719 2311 28
7719 3465 24
7719 774 15
7719 8887 13
7719 8349 21
7719 6363 22
7719 7667 27
7719 1176 12
7719 9781 25
7720 1807 15
7720 4211 28
7720 9055 21
7720 7067 16
7720 6866 17
7720 3788 22
7720 6635 14
7720 6257 18
7720 2597 20
7720 1765 25
7720 9336 12
7720 7131 16
7721 9661 13
7721 1080 25
7721 9904 25
7721 985 24
7721 7926 14
7721 5444 19
7721 5430 18
7721 5241 27
7721 2352 22
7721 2297 15
7721 6536 22
7721 6590 29
7721 2876 26
7722 7499 12
7722 5533 15
7722 6132 17
7722 8445 28
7722 6470 13
7722 1802 23
7722 1832 24
7722 6320 14
7722 6763 28
7722 9504 26
7722 4807 12
7722 8436 11
7722 5921 19
7723 6308 29
7723 7640 13
7723 6916 27
7723 620 11
7723 954 25
7723 4948 23
7723 6704 27
7723 6607 20
7723 1329 13
7724 8865 15
7724 4269 12
7724 4933 12
7724 6793 23
7724 1010 24
7724 1208 11
7724 3827 16
7724 929 20
7724 4238 24
7725 4532 17
7725 4320 24
7725 1832 15
7725 9773 18
7725 9293 16
7725 2396 11
7725 8551 13
7726 343 17
7726 7345 19
7726 9284 13
7726 4354 14
7726 5738 18
7726 5238 26
7726 6139 18
7726 6200 22
7726 3626 18
7727 4403 28
7727 9069 12
7727 7149 23
7727 9488 20
7727 2118 13
7727 55 26
7727 7023 27
7727 2776 22
7727 6585 22
7727 1366 20
7727 4186 26
7727 4561 17
7728 8759 24
7728 2824 24
7728 1227 23
7728 8207 16
7728 5985 15
7728 316 14
7728 8921 21
7728 9692 21
7728 4833 17
7728 3915 17
7728 4254 13
7729 8524 22
7729 3546 20
7729 755 29
7729 2156 17
7729 4925 25
7729 2941 23
7729 4317 16
7730 7992 29
7730 3082 13
7730 9265 29
7730 6692 20
7731 2497 13
7731 458 25
7731 6104 20
7731 6489 19
7731 6035 18
7731 7441 27
7731 4526 25
7731 3569 11
7731 252 20
7732 5688 13
7732 6115 19
7732 9676 13
7732 5533 22
7732 767 25
7732 6691 24
7732 3221 12
7732 2217 26
7732 4247 22
7732 35 23
7733 3830 24
7733 7821 24
7733 6824 24
7733 3354 20
7733 8070 19
7733 1523 16
7733 8051 29
7733 9282 25
7733 1588 12
7733 2630 27
7734 8157 24
7734 8558 27
7734 2676 28
7734 8775 20
7734 7691 27
7734 5466 18
7734 3736 22
7735 7455 14
7735 4247 27
7735 452 21
7735 7730 15
7735 3368 23
7735 5061 13
7735 7734 21
7735 7157 28
7735 7834 22
7735 8663 19
7735 9029 20
7735 6197 16
7735 7897 26
7735 4655 24
7736 1833 26
7736 6775 21
7736 9617 20
7736 571 22
7736 3497 13
7736 1939 20
7736 7813 20
7736 3031 15
7736 6256 24
7736 782 16
7736 2917 15
7736 9917 26
7736 561 28
7736 6751 13
7736 4638 15
7737 7391 18
7737 7637 18
7737 3077 14
7737 6959 23
7737 3523 20
7737 9591 23
7737 6405 21
7737 3075 23
7738 3867 11
7738 2764 16
7738 7220 23
7738 6153 25
7738 2475 12
7738 3012 16
7738 3706 17
7738 82 27
7738 4564 28
7738 6037 24
7738 6159 16
7738 56 29
7738 4380 25
7739 6475 25
7739 6366 19
7739 2115 25
7739 4881 25
7739 3376 16
7739 1983 15
7739 1358 27
7739 6501 22
7739 9295 26
7739 4071 12
7739 4746 18
7739 1926 15
7740 164 11
7740 2030 19
7740 1614 28
7740 7680 21
7740 1005 20
7740 6547 13
7740 3866 23
7740 9101 13
7740 1742 22
7740 7071 18
7741 1903 27
7741 4170 28
7741 7810 14
7741 7906 13
7741 6650 21
7741 512 26
7741 437 29
7741 7219 26
7741 5137 12
7741 5623 16
7741 8184 18
7741 1272 15
7741 4793 15
7742 2782 28
7742 663 28
7742 1775 13
7742 771 26
7742 4787 18
7742 5147 25
7742 7594 15
7742 602 28
7742 966 19
7743 5496 15
7743 1165 23
7743 3616 17
7743 7847 14
7743 7545 19
7743 3478 22
7743 5473 27
7743 7931 12
7743 1548 26
7743 5253 28
7743 6408 17
7743 2495 17
7743 8729 23
7743 9610 25
7744 806 18
7744 1237 12
7744 3228 23
7744 542 12
7744 5840 19
7744 4038 26
7744 7821 19
7744 5848 23
7745 2912 12
7745 5992 13
7745 2331 27
7745 4282 29
7745 2080 23
7745 501 27
7745 1910 26
7745 5090 16
7746 87 28
7746 1833 13
7746 1561 28
7746 8314 24
7746 9880 18
7747 400 29
7747 4350 16
7747 494 19
7747 5648 14
7747 4165 26
7747 7358 14
7747 4593 26
7747 5312 16
7747 4523 16
7748 778 12
7748 4876 18
7748 1684 28
7748 9866 22
7748 2580 23
7748 3619 29
7748 4952 13
7749 6202 18
7749 7426 23
7749 147 11
7749 225 23
7749 6239 23
7749 4776 27
7749 1507 28
7749 1239 16
7749 2609 18
7749 3259 26
7750 810 24
7750 1190 28
7750 1367 26
7750 7594 16
7750 7348 23
7750 2934 15
7750 9817 11
7750 7148 11
7750 9016 12
7750 7467 21
7750 1173 21
7751 5179 25
7751 8831 17
7751 8090 26
7751 4823 27
7751 9497 20
7751 7860 17
7751 7492 25
7751 7266 11
7751 783 29
7751 308 18
7751 7246 14
7751 2446 19
7751 1724 12
7751 813 26
7751 4415 22
7752 3894 11
7752 4401 28
7752 2817 19
7752 447 13
7752 6349 27
7752 2618 14
7752 2582 17
7752 2798 15
7752 3099 21
7752 7358 23
7752 4881 16
7752 8939 25
7752 5268 16
7752 3194 13
7752 3857 28
7753 5041 14
7753 7074 11
7753 9942 23
7753 6488 25
7753 5696 26
7753 8965 23
7753 5434 20
7753 2765 21
7753 6649 20
7753 9132 27
7754 9352 27
7754 8169 19
7754 3514 15
7754 2417 24
7754 9688 25
7754 1642 26
7754 7816 15
7754 6323 28
7754 2812 17
7754 669 13
7754 7391 23
7754 8743 29
7755 2979 23
7755 2545 17
7755 2155 27
7755 1087 29
7755 5573 19
7755 606 24
7755 5915 18
7755 4740 27
7755 4827 17
7755 3270 28
7755 3914 22
7755 3055 13
7755 9895 17
7755 2360 24
7755 5303 17
7755 6222 29
7756 8550 11
7756 1646 16
7756 6319 20
7756 8680 14
7756 9637 19
7756 4225 17
7756 1751 18
7756 130 11
7756 5388 29
7756 4698 19
7756 8580 11
7756 8200 12
7756 9391 25
7756 8899 13
7756 3985 23
7756 6509 18
7756 7016 16
7757 8975 22
7757 4927 27
7757 3368 17
7757 1427 13
7757 6683 11
7757 2493 16
7757 4132 29
7757 7712 11
7757 1646 19
7757 7385 12
7757 6082 22
7757 2591 12
7758 578 14
7758 4488 15
7758 4889 18
7758 9249 21
7758 1745 15
7758 9733 18
7758 4514 29
7758 382 13
7758 3496 25
7758 3804 29
7758 4855 19
7758 7472 11
7759 4291 20
7759 6160 21
7759 3102 16
7759 539 18
7759 8856 14
7759 3994 19
7759 8748 29
7759 2882 19
7759 2113 14
7759 9839 26
7759 8394 29
7759 2130 26
7760 1245 19
7760 6737 24
7760 4364 16
7760 861 11
7760 5302 21
7760 2294 13
7760 2878 23
7760 4083 20
7760 293 21
7760 9840 20
7760 4732 22
7760 7575 18
7760 3049 27
7760 4846 18
7760 5414 17
7761 432 11
7761 9176 20
7761 6905 16
7761 4006 20
7761 6024 14
7761 5217 11
7761 8746 25
7761 4981 12
7761 3689 26
7761 8661 11
7761 8954 17
7762 3964 20
7762 4013 19
7762 8735 16
7762 2098 16
7762 7302 15
7762 7573 20
7762 7128 27
7762 4191 13
7762 522 25
7762 5851 13
7762 5363 28
7762 5160 13
7762 9920 26
7762 9171 23
7763 5069 28
7763 6041 29
7763 6955 23
7763 4752 16
7763 9956 25
7763 2871 15
7763 4351 13
7763 4662 22
7763 4562 27
7763 378 19
7763 7506 29
7764 9141 16
7764 9073 14
7764 4610 20
7764 688 19
7764 2323 17
7764 5296 24
7764 3601 29
7764 7974 25
7764 1981 14
7765 6002 29
7765 5100 27
7765 186 20
7765 493 21
7765 4117 16
7765 2961 14
7765 9582 15
7765 7261 22
7765 3091 12
7765 3904 27
7765 4968 19
7765 4515 15
7765 6575 18
7766 2503 20
7766 6608 22
7766 5565 21
7766 2054 28
7766 5562 16
7766 56 17
7766 5636 21
7766 5661 13
7767 2266 12
7767 7162 15
7767 6097 23
7767 6728 22
7767 8727 17
7767 8882 17
7767 8864 17
7767 1463 11
7767 696 29
7768 1780 18
7768 2234 18
7768 7548 17
7768 6462 17
7768 8527 19
7768 9625 17
7768 8446 29
7768 707 14
7769 5894 29
7769 2544 14
7769 7203 17
7769 3141 27
7769 6047 27
7769 3971 21
7769 1863 11
7769 7956 12
7770 4853 19
7770 2127 13
7770 7790 27
7770 1614 25
7770 5424 16
7770 7110 18
7771 6734 14
7771 1027 12
7771 8940 17
7771 3124 18
7771 3532 27
7771 4176 11
7771 1432 28
7771 7246 26
7771 407 19
7771 853 16
7771 2435 27
7771 6672 15
7772 5102 13
7772 445 15
7772 7043 18
7772 8581 18
7772 7455 16
7772 2204 29
7772 1065 16
7772 8778 23
7772 4000 14
7772 2160 29
7773 5846 26
7773 3533 14
7773 6905 15
7773 1343 19
7773 3658 13
7773 9412 24
7773 8173 13
7773 3707 26
7773 3316 15
7773 2564 19
7773 5787 21
7773 3977 21
7773 3292 28
7773 424 20
7774 1964 16
7774 1375 21
7774 2770 18
7774 4144 17
7774 1046 29
7774 3928 29
7774 2553 15
7774 5807 23
7775 7014 25
7775 5778 21
7775 1572 13
7775 7969 12
7775 7769 21
7775 8514 17
7775 4617 21
7775 7502 26
7775 2683 18
7775 3364 14
7775 1647 19
7775 54 15
7775 5318 28
7775 4274 28
7775 3487 29
7776 6393 21
7776 5720 11
7776 5450 14
7776 8533 26
7776 4805 23
7776 2547 21
7776 6468 28
7777 8236 26
7777 1042 21
7777 3249 25
7777 319 15
7777 5820 21
7777 1925 14
7777 1932 14
7777 2343 25
7777 1538 29
7778 1026 23
7778 7274 13
7778 2218 11
7778 1637 13
7778 4885 21
7778 9733 29
7778 8494 26
7778 3219 22
7778 8302 26
7778 1050 27
7778 9849 23
7778 9548 18
7778 7698 17
7779 2844 23
7779 1201 14
7779 2564 18
7779 9197 13
7779 6226 26
7779 5905 14
7780 1111 18
7780 5700 26
7780 2328 11
7780 6373 13
7780 3714 19
7780 8023 25
7780 8086 27
7780 7028 29
7780 1524 18
7780 5547 13
7781 3322 11
7781 91 14
7781 4221 22
7781 7857 25
7781 4067 29
7781 9179 23
7781 7910 19
7781 6692 18
7781 2224 22
7781 3323 12
7781 6251 29
7781 6640 15
7782 9341 20
7782 5102 29
7782 2343 25
7782 3166 22
7782 6994 19
7782 5806 14
7782 2860 25
7782 6425 29
7782 7037 22
7782 8386 15
7782 7976 27
7782 1154 11
7782 1757 29
7783 2720 21
7783 84 23
7783 4232 15
7783 6376 20
7783 5090 13
7783 124 29
7783 4658 20
7783 3486 18
7783 8494 16
7784 5670 11
7784 6690 19
7784 8971 27
7784 8324 29
7784 8246 13
7784 3792 17
7785 6468 18
7785 3548 26
7785 7833 12
7785 2544 21
7785 9882 29
7785 3809 12
7785 5817 20
7785 4247 22
7785 3818 21
7785 7657 16
7785 6140 20
7785 603 26
7786 3776 11
7786 1559 26
7786 3645 12
7786 324 29
7786 5248 29
7786 7167 11
7786 2405 13
7786 9611 29
7786 6239 11
7786 8200 14
7786 8421 23
7786 6142 15
7786 9252 12
7786 1024 12
7787 1392 23
7787 2590 27
7787 6848 20
7787 6415 25
7787 3502 27
7787 7277 14
7787 1987 29
7787 2031 17
7787 1014 22
7787 7903 13
7787 1540 12
7787 1056 20
7787 1884 14
7788 4410 20
7788 4314 22
7788 2061 29
7788 5733 23
7788 5434 20
7788 4513 15
7788 4002 15
7788 9708 21
7789 2289 25
7789 9046 22
7789 8453 19
7789 3175 14
7789 3985 15
7789 1773 29
7789 974 29
7789 2682 18
7789 1442 15
7789 8630 18
7790 7920 27
7790 6420 14
7790 240 19
7790 642 27
7790 9760 17
7790 4670 20
7790 8358 29
7790 7050 22
7790 7228 23
7791 2411 16
7791 6672 28
7791 5648 26
7791 3455 26
7791 8398 12
7791 779 12
7791 8623 13
7791 1723 21
7791 9826 23
7791 9110 20
7792 3522 19
7792 4211 22
7792 1347 25
7792 9520 26
7792 7447 20
7792 3162 21
7792 9111 26
7792 326 12
7792 5974 15
7792 9991 26
7792 8756 27
7792 4726 14
7792 7260 11
7792 7951 23
7793 8087 21
7793 2784 28
7793 7349 14
7793 9899 14
7793 422 13
7793 5113 12
7793 2309 23
7793 1871 15
7793 7544 29
7793 6653 20
7794 4254 29
7794 890 15
7794 4354 17
7794 1243 14
7794 9669 25
7795 6767 15
7795 6558 14
7795 6696 27
7795 7863 23
7795 2230 15
7795 1620 26
7795 7984 21
7795 4368 19
7795 5229 20
7795 8860 20
7795 4376 16
7795 6941 13
7795 3725 24
7795 2836 20
7795 9392 13
7795 2278 19
7796 4069 28
7796 8538 21
7796 9029 16
7796 8241 26
7796 214 23
7796 305 22
7796 1330 27
7796 5399 26
7796 6400 15
7797 2653 25
7797 5461 19
7797 4576 13
7797 4690 26
7797 4893 26
7798 4089 23
7798 5575 22
7798 4287 23
7798 3702 18
7798 9215 24
7798 1416 15
7798 3697 15
7798 5620 17
7798 7935 24
7798 1596 20
7798 7078 11
7798 5132 15
7798 4139 19
7798 7424 29
7799 282 15
7799 6303 21
7799 2751 17
7799 2951 13
7799 5706 18
7799 9138 13
7799 9663 26
7799 3234 25
7799 1853 19
7800 9141 29
7800 7951 26
7800 9320 24
7800 6208 16
7801 3128 17
7801 1731 14
7801 9853 28
7801 7727 14
7801 9395 16
7801 656 21
7801 6556 25
7801 1072 23
7801 1009 14
7801 7892 13
7801 4189 19
7801 544 18
7802 4939 13
7802 7141 25
7802 177 25
7802 1376 18
7802 6394 12
7802 7743 29
7803 7190 24
7803 4564 22
7803 1953 17
7803 7293 18
7803 8523 27
7803 663 16
7804 831 28
7804 8010 20
7804 9196 12
7804 6448 27
7804 5969 28
7804 9643 28
7804 5655 17
7804 7308 21
7804 3180 21
7805 175 29
7805 8368 13
7805 9430 27
7805 2642 29
7805 7989 16
7805 7667 23
7805 6114 16
7805 889 19
7805 4064 23
7805 2984 21
7805 6871 11
7806 6787 16
7806 1643 18
7806 1930 24
7806 2334 14
7806 5202 15
7807 2101 28
7807 2725 25
7807 9009 28
7807 9212 27
7807 3740 22
7807 1045 22
7807 2857 11
7807 9453 27
7807 7113 17
7808 5861 12
7808 1287 24
7808 8162 11
7808 7640 11
7808 7317 21
7808 9702 17
7808 1425 17
7808 2073 23
7808 7379 18
7808 2593 25
7808 7186 22
7808 5118 18
7808 4841 28
7809 2168 16
7809 5901 17
7809 2287 18
7809 128 11
7809 3001 13
7809 2653 23
7809 1258 20
7809 6067 29
7809 4356 17
7809 3034 15
7809 122 19
7809 3073 14
7809 1931 15
7810 7515 16
7810 7402 14
7810 5378 19
7810 2314 25
7810 210 23
7810 9308 26
7810 8361 13
7810 1031 28
7810 5546 28
7810 6943 29
7810 7912 15
7810 1851 21
7810 7578 16
7811 5306 27
7811 3305 15
7811 4738 20
7811 5608 17
7811 4544 15
7811 6668 29
7811 8085 28
7811 9758 19
7812 7930 18
7812 4129 19
7812 9813 17
7812 6496 18
7812 1480 21
7813 7572 19
7813 1478 20
7813 2527 20
7813 8360 19
7813 4003 24
7813 167 14
7813 6253 29
7813 1855 18
7813 7320 15
7813 8989 27
7813 4884 22
7813 2479 23
7813 3159 27
7813 7238 23
7813 9244 15
7813 1991 19
7813 332 13
7813 8237 23
7813 2135 26
7813 6842 19
7814 797 29
7814 4153 24
7814 1706 16
7814 1337 14
7814 7312 22
7814 7757 17
7814 5982 18
7814 9834 28
7815 5581 18
7815 948 23
7815 46 23
7815 9629 26
7815 5318 24
7815 6346 16
7815 1469 17
7815 2708 21
7815 5201 25
7815 5348 16
7815 3951 15
7815 9056 27
7815 1327 27
7815 7122 26
7815 3185 19
7816 4635 26
7816 2062 19
7816 7739 16
7816 4970 21
7816 3109 22
7816 2292 20
7816 3316 22
7816 3199 19
7816 9151 23
7817 4392 15
7817 9954 22
7817 8087 20
7817 9792 23
7817 4354 16
7817 3469 28
7817 7036 25
7817 7669 26
7817 7206 17
7817 3240 27
7817 7351 15
7817 1357 14
7817 6413 17
7818 8364 28
7818 2934 17
7818 3764 21
7818 4248 11
7818 9306 13
7818 1074 22
7818 3730 20
7818 9802 14
7818 9837 23
7818 3813 20
7819 5463 16
7819 299 28
7819 5889 26
7819 5826 18
7819 1134 26
7819 641 25
7819 8617 12
7820 3725 27
7820 7299 12
7820 5150 18
7820 2164 27
7820 6195 11
7820 130 15
7821 2990 26
7821 6815 19
7821 563 15
7821 3236 29
7821 1179 28
7821 9031 25
7821 3228 24
7822 6101 11
7822 3681 23
7822 2027 14
7822 2426 13
7822 7655 12
7822 4025 24
7822 6127 12
7822 4349 11
7822 8184 21
7822 2119 24
7823 8616 16
7823 9493 12
7823 7760 21
7823 779 19
7823 9277 22
7823 3523 16
7823 1826 14
7823 6354 14
7823 7096 20
7823 5531 18
7823 3268 28
7824 3836 22
7824 254 29
7824 4531 17
7824 4466 20
7824 32 24
7824 7862 15
7824 240 16
7824 5504 24
7824 1766 21
7824 4037 21
7824 1574 19
7824 5349 24
7824 1060 29
7825 795 22
7825 1854 12
7825 3699 11
7825 9033 18
7825 9438 18
7825 3047 20
7825 5887 28
7825 9098 21
7825 2106 22
7825 4823 21
7826 7124 13
7826 1373 17
7826 925 25
7826 2401 16
7826 7653 14
7826 4800 21
7826 534 26
7826 8295 24
7827 9554 26
7827 7771 24
7827 863 19
7827 7260 18
7827 7694 22
7827 2249 13
7827 6062 17
7827 9482 15
7827 3416 18
7827 3260 20
7827 2798 13
7827 8877 15
7827 564 11
7827 1591 25
7828 580 18
7828 6139 22
7828 9310 28
7828 8414 27
7828 4290 24
7828 3116 15
7828 6067 26
7828 5558 18
7828 5442 19
7828 4556 29
7829 4876 14
7829 8853 16
7829 5343 18
7829 4577 28
7829 545 20
7829 8302 14
7829 9769 27
7829 4074 19
7829 5983 11
7829 2045 22
7829 4625 15
7829 8237 16
7829 4996 19
7830 723 26
7830 543 11
7830 5276 29
7830 5022 13
7830 8983 22
7830 725 12
7831 9156 27
7831 3542 13
7831 7487 20
7832 4054 16
7832 5333 12
7832 4802 13
7832 8276 24
7832 3303 11
7832 3618 16
7832 8968 27
7832 5459 28
7832 1515 24
7832 444 15
7832 9892 18
7832 6268 15
7832 5593 11
7833 2011 16
7833 2960 17
7833 7331 27
7833 7506 16
7833 1336 15
7833 4104 29
7833 7974 28
7833 6645 20
7833 9494 24
7834 8345 19
7834 4594 13
7834 8075 15
7834 4760 16
7834 5322 15
7834 8627 24
7834 9029 19
7834 3937 17
7834 2965 19
7834 9578 16
7834 9755 16
7835 8637 22
7835 7899 12
7835 1368 15
7835 1451 16
7835 1664 23
7835 2866 17
7835 3475 16
7835 56 21
7835 8740 25
7835 2490 21
7836 4467 21
7836 520 23
7836 6338 16
7836 913 16
7836 5096 29
7836 6133 21
7836 186 26
7836 1643 16
7836 3450 14
7836 4345 25
7836 5954 13
7837 7299 21
7837 6930 28
7837 9040 23
7837 5309 19
7837 4127 13
7837 6563 26
7837 3297 28
7837 7004 13
7837 1859 21
7837 9709 26
7837 1542 25
7838 2495 28
7838 2269 11
7838 3366 16
7838 1073 15
7838 7350 22
7838 5039 14
7838 825 18
7838 1428 22
7838 5851 11
7838 1299 26
7838 9635 28
7839 7829 28
7839 9126 23
7839 1078 27
7839 2499 18
7839 8862 15
7839 5528 14
7839 2364 17
7839 2822 26
7839 136 26
7839 597 26
7839 512 18
7839 7905 13
7839 6128 24
7839 7013 18
7839 9071 19
7840 658 28
7840 8655 29
7840 4658 25
7840 3929 25
7840 2129 17
7840 5163 17
7840 2324 20
7840 5442 13
7841 6638 22
7841 7607 14
7841 15 11
7841 8428 13
7841 4566 16
7841 9588 29
7842 8903 11
7842 3243 11
7842 3869 22
7842 2900 17
7842 6739 17
7842 515 26
7842 4264 21
7842 5671 17
7842 722 13
7842 9795 16
7842 3987 15
7842 8546 11
7842 8492 18
7842 4872 15
7842 7812 11
7842 5090 29
7842 8284 23
7842 6362 28
7842 6346 14
7842 6622 21
7843 8248 29
7843 7151 14
7843 9008 18
7843 4682 17
7843 5806 24
7843 1640 21
7844 5179 22
7844 3383 17
7844 3083 17
7845 5636 14
7845 6842 17
7845 5385 26
7845 4139 18
7845 4010 16
7845 5268 15
7845 5738 29
7845 9645 28
7845 8151 20
7846 4929 26
7846 5199 22
7846 9608 28
7846 5098 15
7846 5895 17
7846 2376 22
7846 2418 28
7847 8047 26
7847 1525 16
7847 5819 14
7847 301 15
7847 2489 27
7847 9436 18
7847 8318 18
7847 6792 25
7847 7522 21
7847 7671 19
7848 5357 15
7848 6652 21
7848 730 19
7848 3086 12
7848 5449 14
7848 5904 19
7849 3632 20
7849 8119 13
7849 8769 15
7849 5605 19
7849 8583 23
7849 5241 14
7849 7913 23
7849 3747 14
7849 61 22
7849 912 27
7849 7036 25
7850 3699 27
7850 2326 12
7850 7314 25
7850 9719 23
7850 5033 29
7850 9682 12
7850 321 20
7850 386 25
7850 7082 19
7850 232 23
7850 2033 22
7850 989 27
7851 6082 12
7851 8609 16
7851 8602 13
7851 3123 17
7851 251 19
7851 7104 14
7851 34 20
7851 2352 29
7851 7357 13
7852 4726 13
7852 4192 27
7852 95 17
7852 2241 13
7852 108 25
7852 1316 19
7852 7897 14
7852 9485 20
7852 1955 20
7852 3512 25
7852 6596 11
7852 196 23
7852 7176 27
7853 1286 13
7853 1983 14
7853 7158 23
7853 9111 18
7854 239 29
7854 6256 20
7854 559 27
7854 8819 11
7854 3095 15
7854 8840 28
7854 3637 17
7854 3186 29
7854 4051 22
7854 8051 23
7854 7628 22
7855 9479 14
7855 5959 24
7855 1427 23
7855 6420 24
7855 6812 16
7855 8615 15
7855 8673 28
7855 4697 24
7855 9207 23
7855 2358 13
7856 6654 16
7856 8488 27
7856 259 17
7856 6245 21
7856 5630 12
7856 7912 25
7856 7997 24
7856 1502 19
7856 7852 25
7857 9447 17
7857 3997 26
7857 1019 19
7857 7087 20
7857 3309 15
7857 2043 18
7857 1868 24
7857 143 13
7857 3667 21
7857 6397 20
7857 4218 11
7857 7136 28
7857 6678 29
7857 6482 21
7858 1670 21
7858 932 19
7858 5200 14
7858 9342 23
7858 2278 16
7858 5756 28
7858 2622 20
7858 268 18
7858 3297 29
7858 6904 16
7858 6266 11
7858 9053 14
7859 3077 16
7859 2307 19
7859 5973 28
7859 8439 25
7859 8035 16
7859 2119 29
7859 2405 13
7859 8638 23
7859 5317 13
7859 5737 21
7859 8471 14
7859 5135 22
7859 2631 14
7859 8370 12
7859 1844 23
7860 5861 22
7860 6851 24
7860 1474 11
7860 9793 25
7860 2617 26
7860 4329 21
7860 9475 27
7860 1845 18
7861 5234 11
7861 7980 12
7861 8317 22
7861 5513 19
7861 7420 19
7861 1785 19
7861 2932 16
7861 4960 13
7861 7670 21
7861 8681 19
7861 1922 15
7861 4587 13
7862 4526 13
7862 5777 14
7862 3803 17
7862 9679 20
7862 5053 26
7862 5388 26
7862 5909 15
7862 4515 23
7862 7472 19
7862 6636 12
7862 6689 24
7862 7578 19
7862 9260 15
7862 2729 17
7863 3998 12
7863 3670 21
7863 195 19
7863 1350 24
7863 4578 11
7863 3524 23
7863 9044 19
7863 8998 18
7863 5083 14
7863 5682 28
7863 9124 18
7863 9480 15
7863 4102 13
7864 9956 11
7864 8217 11
7864 7409 18
7864 9373 24
7864 5884 12
7864 7551 12
7865 220 19
7865 7555 26
7865 4992 23
7865 6792 25
7865 5186 26
7865 6314 20
7865 1776 12
7865 3706 15
7865 2317 12
7865 1480 21
7865 5457 12
7865 7633 13
7866 8522 15
7866 7979 20
7866 5042 12
7866 1266 22
7866 5766 15
7866 7625 25
7866 2898 21
7866 6113 26
7866 6036 27
7866 3707 15
7866 1079 29
7866 4495 12
7866 66 20
7866 6242 14
7866 200 12
7867 4408 15
7867 2970 21
7867 6461 22
7868 9860 23
7868 9081 20
7868 1620 27
7868 8271 25
7868 5644 19
7868 4428 29
7868 2929 28
7868 9343 22
7868 4461 24
7868 482 27
7868 4485 14
7868 6527 19
7868 6227 15
7869 8945 14
7869 8797 29
7869 3083 18
7869 8852 19
7870 2588 13
7870 4546 26
7870 7471 18
7870 4904 27
7870 3900 14
7870 2800 24
7870 1572 27
7871 5250 24
7871 6755 12
7871 1019 14
7871 228 11
7871 6261 16
7871 531 13
7871 5849 15
7871 3195 14
7872 8657 13
7872 8289 23
7872 5875 13
7872 139 26
7872 2930 24
7872 8610 28
7872 5297 18
7872 5013 21
7872 6187 21
7872 1821 14
7872 8969 19
7872 5321 22
7872 1037 26
7872 3106 23
7873 3810 21
7873 6576 14
7873 7917 12
7873 2981 13
7873 2563 29
7873 3273 17
7873 8084 11
7873 1858 25
7873 5679 17
7873 4269 24
7873 4008 20
7873 5383 16
7874 1791 11
7874 7901 17
7874 451 15
7874 1838 24
7874 8518 15
7874 2216 29
7874 8044 24
7874 4864 17
7875 1020 20
7875 7771 29
7875 1269 26
7875 6381 29
7875 9304 18
7875 9752 29
7875 9626 15
7875 8683 15
7875 2131 27
7875 3395 22
7875 8329 13
7875 7148 11
7876 296 12
7876 8455 27
7876 677 22
7876 5115 13
7876 6074 26
7876 2575 27
7876 1231 17
7876 2955 25
7876 7268 13
7876 3547 15
7876 8584 19
7876 3769 27
7877 2777 27
7877 3824 12
7877 7447 13
7877 2775 17
7877 9154 16
7877 1262 11
7877 2770 21
7878 9983 20
7878 5232 11
7878 1848 11
7878 4462 27
7878 5125 24
7878 7393 29
7878 263 16
7878 6470 22
7878 9774 22
7878 4712 16
7878 7573 11
7878 7217 17
7878 3618 22
7878 5191 15
7878 3749 24
7878 3281 25
7878 5594 23
7878 1255 13
7879 3633 21
7879 7921 29
7879 1473 27
7879 5882 22
7879 1190 19
7879 9581 16
7879 3579 23
7879 5975 18
7879 5884 25
7879 1005 18
7880 8279 27
7880 5394 20
7880 400 25
7880 1000 29
7880 6408 21
7880 7921 13
7880 1132 15
7880 6343 26
7880 3661 17
7880 2144 20
7880 7123 29
7880 1377 20
7880 2575 14
7881 5919 23
7881 630 14
7881 49 24
7881 2490 28
7881 5739 28
7881 2298 20
7881 8110 11
7881 155 25
7881 3992 20
7882 3860 11
7882 8626 27
7882 3176 11
7882 7906 28
7882 5723 15
7882 281 13
7882 9933 12
7882 6509 26
7882 5501 11
7882 8302 14
7882 6946 27
7882 4020 25
7883 4612 14
7883 6947 14
7883 8965 25
7883 3364 18
7883 8645 12
7883 9710 19
7883 6232 25
7883 243 24
